brandSKUId,label,facets_jsonb,categoryLabel,normalized_name,core_identity,brand_extracted,categories_parsed,primary_category,cluster_id
8cf23ad3-d3f5-4b5e-8a74-54b7b5a88f1b,CORNITOS Rajma Crusties Lemon Chili 50g Bag 50 Grams,"{""tags"": [""snack"", ""crunchy"", ""spicy"", ""rajma"", ""lemon chili""], ""scent"": ""Spicy"", ""flavour"": ""Lemon Chili"", ""texture"": ""Crunchy"", ""dietType"": ""N/A"", ""brandName"": ""CORNITOS"", ""netWeight"": ""50 g"", ""expiryDate"": ""20.11.2024"", ""packetSize"": ""Single-Use"", ""productType"": ""Crusties"", ""seasonalUse"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Rajma"", ""packagingShape"": ""Pouch"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to Eat"", ""containsAllergens"": ""N/A"", ""nutritionalClaims"": ""High Protein"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""As a Snack"", ""targetDemographic"": ""General Snackers"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,rajma crusties lemon chili rams,rajma crusties lemon chili rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,12
8de2d687-c137-4f82-9721-a4fcc83e9c43,CORNITOS Cheese And Herbs 60g X 18 Case 1080 Grams,"{""tags"": [""snacks"", ""nacho chips"", ""cheese snacks"", ""herb flavor"", ""party snack"", ""crispy chips""], ""cuisine"": ""Mexican"", ""flavour"": ""Cheese and Herbs"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""imageType"": ""Real Image"", ""netWeight"": ""1080 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""recyclable""], ""productType"": ""Nacho Chips"", ""seasonalUse"": ""Anytime"", ""allergenInfo"": null, ""foodCategory"": ""Savory Snacks"", ""packQuantity"": ""18 Each"", ""priceSegment"": ""Affordable"", ""certification"": null, ""keyIngredient"": ""Corn"", ""caloricContent"": null, ""specialFeature"": null, ""packagingMaterial"": ""Paperboard"", ""preparationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,cheese and herbs x case rams,cheese and herbs x case rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,-1
8ed8743f-c4d2-4909-b3e9-e39c470d03be,Cornitos Cheese Nachos Retail Can 50 Grams,"{""tags"": [""Cheese Nachos"", ""Snacks"", ""Crispy Snack"", ""Ready to Eat"", ""Snack Time""], ""scent"": ""Cheesy"", ""flavour"": ""Cheese and Herbs"", ""brandName"": ""Cornitos"", ""netWeight"": ""50 g"", ""unitCount"": ""1"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ refrigeration required""], ""productType"": ""Nacho Crisps"", ""seasonalUse"": ""Year-Round"", ""servingSize"": ""1 serving per pack"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""snackTexture"": ""Crispy"", ""keyIngredient"": ""N/A"", ""productOrigin"": ""India"", ""sensitiveDiet"": ""N/A"", ""caloricContent"": ""N/A"", ""specialFeature"": ""N/A"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,cheese nachos retail rams,cheese nachos retail rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,-1
8f2e7259-704b-40b5-a4b1-44622f9e0d45,CORNITOS Party Pack Baked And Fried Corn Chips 500 Grams,"{""tags"": [""snack"", ""corn chips"", ""party pack"", ""crispy"", ""savory""], ""scent"": ""Savory"", ""origin"": ""India"", ""shapes"": ""Tortilla"", ""flavour"": ""N/A"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""500 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""resealable""], ""colorScheme"": ""Dark Blue"", ""productType"": ""Chips"", ""seasonalUse"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""N/A"", ""promotionType"": ""Party Pack"", ""specialFeature"": ""Fried"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Paper"", ""servingSuggestion"": ""Serve in bowl"", ""targetDemographic"": ""General""}",Sweets/Snacks,baked and fried chips rams,baked and fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,58
90165c57-6a88-4ce1-8dfc-fc7139ac6787,CORNITOS Zaatar Almonds 200g 200 Grams,"{""tags"": [""Zaatar"", ""Almonds"", ""Healthy Snack"", ""Flavoured Nuts""], ""type"": ""Almonds"", ""scent"": ""Nutty"", ""texture"": ""Crunchy"", ""packSize"": ""N/A"", ""netWeight"": ""200 Grams"", ""packetSize"": ""Single-Use"", ""seasonalUse"": ""Year-round"", ""allergenInfo"": ""Contains nuts"", ""priceSegment"": ""Premium"", ""productBrand"": ""CORNIITOS"", ""sourceRegion"": ""N/A"", ""varietyGrade"": ""N/A"", ""cookingMethod"": ""N/A"", ""certifications"": ""N/A"", ""expirationDate"": ""N/A"", ""countryOfOrigin"": ""N/A"", ""flavorSeasoning"": ""Zaatar"", ""preparationType"": ""Flavoured"", ""applicationMethod"": ""Snack"", ""dietaryPreference"": ""Vegetarian"", ""servingSuggestion"": ""Eat as a snack or topping"", ""targetDemographic"": ""Health-conscious consumers"", ""bulkOptionAvailable"": ""N/A"", ""storageInstructions"": ""Store in a cool, dry place""}",Dry Fruits/Seeds,zaatar almonds,zaatar almonds | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,-1
924a2875-59ba-4e50-8cd6-48c87111c9e8,Cornitos Sweet Chili 60 Grams,"{""tags"": [""snacks"", ""gluten-free"", ""nacho"", ""chili"", ""crispy"", ""party snacks"", ""sweet chili""], ""scent"": ""Spicy"", ""cuisine"": ""Tex-Mex"", ""flavour"": ""Sweet Chili"", ""texture"": ""Crispy"", ""brandName"": ""Cornitos"", ""netWeight"": ""60 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Nacho Crisps"", ""seasonalUse"": ""All Year"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""tasteProfile"": ""Sweet and Spicy"", ""cookingMethod"": ""Ready to Eat"", ""keyIngredient"": ""N/A"", ""packagingType"": ""Pouch"", ""specialFeature"": ""Gluten Free"", ""applicationMethod"": ""Snack"", ""servingSuggestion"": ""Ideal for Parties"", ""targetDemographic"": ""General"", ""dietaryRestrictions"": ""Gluten Free"", ""storageInstructions"": ""Keep in a cool, dry place""}",Sweets/Snacks,sweet chili rams,sweet chili rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,22
925100b5-15bb-443f-abc4-f48beaf94f5c,CORNITOS Utsava-cgp014 440 Grams,"{""tags"": [""snack"", ""peanuts"", ""party food"", ""CORNITOS"", ""Utsava""], ""type"": ""Peanuts"", ""scent"": ""Savory"", ""texture"": ""Crunchy"", ""packSize"": ""N/A"", ""netWeight"": ""440 Grams"", ""packetSize"": ""Multi-Use"", ""properties"": [""❌ resealable"", ""suitable for vegan""], ""productForm"": ""Snack"", ""seasonalUse"": ""Party Snack"", ""priceSegment"": ""Affordable"", ""productBrand"": ""CORNITOS"", ""sourceRegion"": ""N/A"", ""transparency"": ""Opaque"", ""varietyGrade"": ""N/A"", ""certifications"": ""N/A"", ""flavorSeasoning"": ""N/A"", ""preparationType"": ""N/A"", ""applicationMethod"": ""Ready to Eat"", ""cookingSuggestion"": ""N/A"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""General Audience"", ""servingSuggestions"": ""Tasty Snack"", ""additionalIngredients"": ""Nachos, Salsa"", ""dietaryConsiderations"": ""Gluten-Free""}",Dry Fruits/Seeds,utsava cgp014,utsava cgp014 | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,8
93b1e31f-7522-4439-85f2-8d67aabb18c8,CORNITOS Jalapeno Nacho Crisps Baked And Fried Corn Chips 150 Grams,"{""tags"": [""Cornitos"", ""Jalapeno"", ""Nacho Crisps"", ""Snacks"", ""Baked"", ""Fried"", ""Corn Chips""], ""origin"": ""India"", ""flavour"": ""Jalapeno"", ""texture"": ""Crispy"", ""category"": ""Sweets/Snacks"", ""brandName"": ""Cornitos"", ""imageType"": ""Digital Mock-Up"", ""netWeight"": ""150 g"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable""], ""spiceLevel"": ""Medium"", ""productType"": ""Chips"", ""packQuantity"": ""1 Each"", ""packageShape"": ""Bag"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Corn"", ""certifications"": ""ISO Certified"", ""marketingClaim"": ""Premium Quality"", ""specialFeature"": ""Baked, Fried"", ""packageMaterial"": ""Plastic"", ""targetDemographic"": ""All Ages"", ""packageTransparency"": ""Opaque""}",Sweets/Snacks,jalapeno nacho crisps baked and fried chips rams,jalapeno nacho crisps baked and fried chips rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,51
94342e62-db16-4c1d-8c41-4f7b930b093a,Cornitos Roasted Cashews Crack Pepper 30 Grams,"{""tags"": [""Roasted Cashews"", ""Healthy Snack"", ""Pepper Flavored"", ""Cornitos"", ""Nut Mix"", ""Gluten-Free""], ""type"": ""Cashews"", ""scent"": ""Savory"", ""texture"": ""Crunchy"", ""packSize"": ""N/A"", ""netWeight"": ""30 Grams"", ""packetSize"": ""Single-Use"", ""properties"": [""resalable""], ""seasonalUse"": ""All year round"", ""servingSize"": ""Small"", ""priceSegment"": ""Affordable"", ""productBrand"": ""Cornitos"", ""sourceRegion"": ""India"", ""varietyGrade"": ""N/A"", ""caloricContent"": ""172 Calories"", ""certifications"": ""ISO Certified"", ""packagingShape"": ""Stand-up Pouch"", ""flavorSeasoning"": ""Black Pepper"", ""preparationType"": ""Roasted"", ""nutritionalClaim"": ""High in Protein"", ""applicationMethod"": ""Snacking"", ""dietaryPreference"": ""Vegetarian"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""Health-conscious consumers""}",Dry Fruits/Seeds,roasted cashews crack pepper,roasted cashews crack pepper | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,37
94ecaa24-570b-40b4-891b-0a0d9a7dd83e,CORNITOS Peri X 16 BAKED AND FRIED CORN CHIPS 2400 Grams,"{""tags"": [""snacks"", ""corn chips"", ""savory"", ""baked snacks"", ""crispy snacks""], ""scent"": ""Savory"", ""origin"": ""India"", ""flavour"": ""Peri"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""2400 Grams"", ""packetSize"": ""Multi-Use"", ""properties"": [""resealability""], ""snackStyle"": ""Baked & Fried"", ""crunchLevel"": ""High"", ""productType"": ""Chips"", ""seasonalUse"": ""Any Season"", ""dietaryClaim"": ""No Artificial Ingredients"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""flavorProfile"": ""Spicy"", ""keyIngredient"": ""Corn"", ""certifications"": ""FSSAI Approved"", ""specialFeature"": ""Baked, Fried"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Cardboard"", ""targetDemographic"": ""General Audience""}",Sweets/Snacks,peri x baked and fried chips,peri x baked and fried chips | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,36
953d1809-9ea7-46e2-a7ce-5dcd24afab60,CORNITOS NACHO CRISPS TOMATO MEXICANA 20 GM,"{""tags"": [""Nacho Crisps"", ""Tomato"", ""Snack"", ""Crunchy""], ""scent"": ""Savory"", ""flavour"": ""Tomato Mexicana"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netVolume"": ""N/A"", ""netWeight"": ""20 Grams"", ""snackForm"": ""Chips"", ""packetSize"": ""Single-Use"", ""properties"": [""gluten free"", ""vegetarian""], ""specialTag"": ""N/A"", ""seasonalUse"": ""Anytime Snack"", ""allergenInfo"": ""Contains Corn"", ""priceSegment"": ""Affordable"", ""countUnitEach"": ""1 Each"", ""productOrigin"": ""India"", ""resealability"": ""Non-reseal"", ""expirationDate"": ""N/A"", ""packagingShape"": ""Flat Bag"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General Audience"", ""caloriesPerServing"": ""N/A"", ""pairingSuggestions"": ""Dips & Salsas""}",Crunchy Snack,nacho crisps tomato mexicana,nacho crisps tomato mexicana | crunchy snack,CORNITOS,Crunchy Snack,Crunchy Snack,-1
96b651fd-4756-4fef-a317-af40613f29d5,Cornitos Corn Nut Cheese Jalapeno 30 Grams,"{""tags"": [""corn nuts"", ""snack"", ""cheesy"", ""jalapeno"", ""savory snack"", ""crunchy snack""], ""type"": ""Corn Nuts"", ""scent"": ""Savory"", ""texture"": ""Crunchy"", ""packSize"": ""N/A"", ""netWeight"": ""30 Grams"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealability""], ""spiceLevel"": ""Medium"", ""seasonalUse"": ""Year-Round"", ""allergenInfo"": ""N/A"", ""healthClaims"": ""N/A"", ""priceSegment"": ""Affordable"", ""productBrand"": ""Cornitos"", ""sourceRegion"": ""N/A"", ""varietyGrade"": ""N/A"", ""certifications"": ""N/A"", ""recommendation"": ""Party Snack"", ""flavorSeasoning"": ""Cheesy Jalapeno"", ""nutritionalInfo"": ""121 kcal per serving"", ""preparationType"": ""N/A"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""N/A"", ""targetDemographic"": ""General Audience""}",Dry Fruits/Seeds,nut cheese jalapeno,nut cheese jalapeno | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,16
97ba1a25-416e-4066-9d6e-ef842ecb5d74,Cornitos 10 Inch Spinach Tortilla 840 Grams Tortilla Wraps,"{""tags"": [""tortilla"", ""wraps"", ""spinach"", ""healthy"", ""cooking"", ""vegetarian""], ""scent"": ""Vegetable"", ""texture"": ""Soft"", ""brandName"": ""Cornitos"", ""netVolume"": null, ""netWeight"": ""840 Grams"", ""shelfLife"": ""Long Shelf Life"", ""countUnits"": ""6 Each"", ""packetSize"": ""Multi-Use"", ""productForm"": ""Tortilla Wraps"", ""seasonalUse"": ""All Year"", ""specialDiet"": null, ""priceSegment"": ""Affordable"", ""cuisineRegion"": null, ""flavorVariant"": ""Spinach"", ""packagingType"": ""Resealable"", ""certifications"": null, ""marketingClaim"": ""Do It Yourself"", ""countryOfOrigin"": ""India"", ""nutritionalInfo"": ""Low Calorie"", ""applicationMethod"": ""Wrap"", ""packagingMaterial"": ""Plastic"", ""preparationMethod"": ""Ready To Cook"", ""servingSuggestion"": ""Fill and wrap"", ""targetDemographic"": ""General"", ""dietaryRestrictions"": ""Vegetarian""}",Ready To Cook & Eat,spinach tortilla tortilla wraps,spinach tortilla tortilla wraps | ready to cook & eat,Cornitos,Ready To Cook & Eat,Ready To Cook & Eat,1
99123b64-070f-4ec4-9fc4-73b81361c3c0,CORNITOS Pineapple Chunky Salsa 330g 330 Grams,"{""tags"": [""salsa"", ""pineapple"", ""chunky salsa"", ""gluten free"", ""snack topping""], ""color"": ""Red and Orange"", ""scent"": ""Savory"", ""texture"": ""Chunky"", ""packSize"": ""N/A"", ""brandName"": ""CORNITOS"", ""netWeight"": ""330 Grams"", ""dietaryTag"": ""Gluten Free"", ""packetSize"": ""Multi-Use"", ""brandOrigin"": ""India"", ""ingredients"": ""Tomato, Onion, Pineapple"", ""productType"": ""Salsa"", ""seasonalUse"": ""Year-Round"", ""availability"": ""In Stock"", ""priceSegment"": ""Affordable"", ""packagingType"": ""Jar"", ""usageOccasion"": ""Parties"", ""caloricContent"": ""79 Kcal per 100g"", ""certifications"": ""N/A"", ""primaryFlavour"": ""Pineapple"", ""spicinessLevel"": ""Mild"", ""applicationMethod"": ""Dipping"", ""servingSuggestion"": ""With Snacks"", ""targetDemographic"": ""All Ages""}",Desserts/Desserts Sauces/Toppings,pineapple chunky salsa,pineapple chunky salsa | desserts desserts sauces toppings,CORNITOS,"Desserts, Desserts Sauces, Toppings",Desserts,-1
99f1ad87-23da-4c0e-b1a2-edc3639de4a5,CORNITOS Tomato Mexicana NONG BAKED AND FRIED CORN CHIPS 60 Grams,"{""tags"": [""corn chips"", ""snack"", ""savory snack"", ""crispy"", ""tomato flavor""], ""color"": ""Red"", ""scent"": ""Savory"", ""flavour"": ""Tomato"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""60 g"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealability""], ""spiceLevel"": ""Mild"", ""productType"": ""Chips"", ""seasonalUse"": ""Year-Round"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Ready to Eat"", ""keyIngredient"": ""Corn"", ""certifications"": ""FSSAI"", ""nutritionClaim"": ""Healthy Snack"", ""specialFeature"": ""Fried"", ""countryOfOrigin"": ""India"", ""brandRecognition"": ""Medium"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,tomato mexicana nong baked and fried chips rams,tomato mexicana nong baked and fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,43
9a7df206-8a0c-4452-a86d-3dace7740370,CORNITOS PERI Nacho Can With Cheese Dip Baked And Cooked Corn Chips 60 Grams,"{""tags"": [""Nachos"", ""Snacks"", ""Chips"", ""Cheese Dip"", ""Savory""], ""scent"": ""Savory"", ""flavour"": ""PERI PERI"", ""texture"": ""Crispy"", ""category"": ""Sweets/Snacks"", ""brandName"": ""CORNITOS"", ""netWeight"": ""60 g"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ vegan"", ""❌ gluten free""], ""productType"": ""Chips"", ""seasonalUse"": ""Anytime Snack"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""safetyClaims"": ""Contains No Preservatives"", ""cookingMethod"": ""Baked"", ""keyIngredient"": ""Corn"", ""packagingType"": ""Canister"", ""certifications"": ""FSSAI Approved"", ""specialFeature"": ""Baked"", ""crispinessLevel"": ""High"", ""flavorIntensity"": ""Medium"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""All Ages"", ""preservationMethod"": ""Dry Storage""}",Sweets/Snacks,peri nacho with cheese dip baked and cooked chips rams,peri nacho with cheese dip baked and cooked chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,55
9bee7134-4c19-488d-bc48-d12ff22be8c0,Cornitos Barbeque 60 Grams,"{""tags"": [""snacks"", ""barbeque"", ""crisps"", ""gluten free"", ""corn snacks""], ""color"": ""Blue"", ""scent"": ""Spicy"", ""flavour"": ""Barbeque"", ""texture"": ""Crispy"", ""brandName"": ""Cornitos"", ""netWeight"": ""60 g"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealability""], ""spiceLevel"": ""Medium"", ""productType"": ""Nacho Crisps"", ""seasonalUse"": ""All Year"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Ready to Eat"", ""keyIngredient"": ""Corn"", ""packagingType"": ""Pouch"", ""certifications"": ""None"", ""foodPreference"": ""Vegetarian"", ""snacksCategory"": ""Savory Snacks"", ""specialFeature"": ""Gluten Free"", ""marketingClaims"": ""Hot & Spicy"", ""applicationMethod"": ""Snack"", ""servingSuggestion"": ""Ideal for Parties"", ""targetDemographic"": ""Adults""}",Sweets/Snacks,barbeque rams,barbeque rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,59
9c591f1c-b4f4-4572-a322-b40975d94799,CORNITOS BEETROOT Nachos 200g Case 200 Grams,"{""tags"": [""snack"", ""beetroot"", ""crispy"", ""nachos"", ""vegetarian"", ""spicy""], ""color"": ""Red"", ""scent"": ""Vegetable"", ""shape"": ""Triangle"", ""flavour"": ""Spicy Pepper"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""200 g"", ""glutenFree"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""resaleable"", ""❌ contains nuts"", ""suitable for vegans"", ""suitable for vegetarians""], ""productType"": ""Nachos"", ""seasonalUse"": ""Any"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Beetroot"", ""certifications"": ""N/A"", ""specialFeature"": ""Vegetarian"", ""packingMaterial"": ""Plastic"", ""applicationMethod"": ""Snack"", ""targetDemographic"": ""Health-conscious consumers"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,beetroot nachos case rams,beetroot nachos case rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,-1
9eef833f-9323-4b15-9590-07397bab8871,CORNITOS Cheese Jalapeno Roasted Almonds Tin 30 Grams,"{""tags"": [""Cornitos"", ""Roasted Almonds"", ""Snacks"", ""Cheese Jalapeno""], ""type"": ""Almonds"", ""scent"": ""Savory"", ""texture"": ""Crunchy"", ""packSize"": ""N/A"", ""netWeight"": ""30 Grams"", ""serveSize"": ""N/A"", ""expiryDate"": ""N/A"", ""packetSize"": ""Single-Use"", ""seasonalUse"": ""Year-Round"", ""allergenInfo"": ""Nuts"", ""organicLabel"": ""N/A"", ""priceSegment"": ""Affordable"", ""productBrand"": ""CORNITOS"", ""sourceRegion"": ""N/A"", ""varietyGrade"": ""N/A"", ""packagingType"": ""Tin"", ""processedType"": ""N/A"", ""caloricContent"": ""N/A"", ""flavorSeasoning"": ""Cheese Jalapeno"", ""nutritionalInfo"": ""N/A"", ""preparationType"": ""Roasted"", ""applicationMethod"": ""Snack"", ""targetDemographic"": ""Adults"", ""dietaryRestrictions"": ""Gluten-Free"", ""storageInstructions"": ""Store in a cool dry place""}",Dry Fruits/Seeds,cheese jalapeno roasted almonds,cheese jalapeno roasted almonds | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,16
