brandSKUId,label,facets_jsonb,categoryLabel,normalized_name,core_identity,brand_extracted,categories_parsed,primary_category,cluster_id
0047a5ab-5b95-4996-8557-d8fac814279b,"Haldiram - Kaju Katli, 500 Gram","{""tags"": [""Haldiram"", ""Kaju Katli"", ""Sweets"", ""Indian Desserts"", ""Cashew""], ""color"": ""White"", ""scent"": ""Nutty"", ""shape"": ""Square"", ""flavour"": null, ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""500 g"", ""expiryDate"": ""6 months from manufacturing"", ""packetSize"": ""Multi-Use"", ""productType"": ""Kaju Katli"", ""seasonalUse"": ""Festive"", ""allergenInfo"": ""Contains nuts"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Premium"", ""certification"": ""FSSAI"", ""keyIngredient"": ""Cashew"", ""specialFeature"": null, ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Can be served as dessert"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,kaju katli,kaju katli | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,365
7fb0dac9-7361-4c67-bf44-40e6ce010c1c,"Haldiram - Golden Mixture, Rs.10/-","{""tags"": [""Haldiram"", ""Golden Mixture"", ""Namkeen"", ""Savory Snack"", ""Affordable Snack""], ""scent"": ""Savory"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""category"": ""Bhujia / Namkeen"", ""brandName"": ""Haldiram"", ""netWeight"": ""10 g"", ""packetSize"": ""Single-Use"", ""variations"": ""N/A"", ""ingredients"": ""N/A"", ""productType"": ""Golden Mixture"", ""seasonalUse"": ""N/A"", ""allergenInfo"": ""N/A"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Ready to Eat"", ""resealability"": ""N/A"", ""certifications"": ""N/A"", ""packagingShape"": ""Flat Pack"", ""spicinessLevel"": ""Mild"", ""marketingClaims"": ""Delightful savory treats"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Snack any time"", ""targetDemographic"": ""General""}",Crunchy Snack,golden mixture,golden mixture | crunchy snack,Haldiram,Crunchy Snack,Crunchy Snack,220
7fb175d8-4f7a-4fa1-a466-712813472121,"Haldiram - Gajjak Dry Fruit Roll, 400 Gram","{""tags"": [""Haldiram"", ""Dry Fruit Roll"", ""Sweets"", ""Snacks"", ""Premium""], ""scent"": ""N/A"", ""origin"": ""India"", ""flavour"": ""N/A"", ""texture"": ""Soft"", ""category"": ""Sweets/Snacks"", ""brandName"": ""Haldiram"", ""netWeight"": ""400 g"", ""packetSize"": ""Multi-Use"", ""dietaryInfo"": ""Vegetarian"", ""productType"": ""Dry Fruit Roll"", ""seasonalUse"": ""Festival"", ""allergenInfo"": ""Contains Nuts"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Premium"", ""sugarContent"": ""N/A"", ""keyIngredient"": ""Dry Fruits"", ""packagingType"": ""Box"", ""specialFeature"": ""N/A"", ""sustainability"": ""N/A"", ""energyPerServing"": ""N/A"", ""productionMethod"": ""Handmade"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,gajjak dry fruit roll,gajjak dry fruit roll | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,300
7fb96dca-f804-49f9-9a11-8ffff76e6715,"Haldiram - Quinoa Curls, 50 Gram","{""tags"": [""Quinoa"", ""Snack"", ""Crispy"", ""Healthy Snack"", ""Gluten Free""], ""scent"": ""Mild Masala"", ""flavour"": ""N/A"", ""texture"": ""Crispy"", ""brandName"": ""HALDIRAM"", ""netVolume"": ""N/A"", ""netWeight"": ""50 Grams"", ""puffiness"": ""Crispy Texture"", ""snackForm"": ""Curls"", ""snackType"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable""], ""specialTag"": ""Gluten Free"", ""seasonalUse"": ""N/A"", ""priceSegment"": ""Affordable"", ""saturatedFat"": ""N/A"", ""cookingMethod"": ""Baked"", ""countUnitEach"": ""N/A"", ""productOrigin"": ""India"", ""caloricContent"": ""N/A"", ""ingredientType"": ""Quinoa"", ""packageMaterial"": ""Plastic"", ""applicationMethod"": ""Ready to Eat"", ""dietaryPreference"": ""Gluten Free"", ""servingSuggestion"": ""N/A"", ""targetDemographic"": ""General""}",Sweets/Snacks,quinoa curls,quinoa curls | sweets snacks,HALDIRAM,"Sweets, Snacks",Sweets,102
80224c8d-1878-4413-b824-e455e45dc0eb,"Haldiram - Spoonful Magic By Minute Khana, 1.878 Kg","{""tags"": [""Haldiram"", ""Cooking Paste"", ""Boxed"", ""Spoonful Magic"", ""Affordable"", ""Multi-Use""], ""halal"": ""N/A"", ""scent"": ""N/A"", ""vegan"": ""N/A"", ""kosher"": ""N/A"", ""nonGMO"": ""N/A"", ""texture"": ""N/A"", ""brandName"": ""Haldiram"", ""netWeight"": ""1.878 Kg"", ""packCount"": ""1 Pc"", ""shelfLife"": ""N/A"", ""allNatural"": ""N/A"", ""glutenFree"": ""N/A"", ""packetSize"": ""Multi-Use"", ""seasonalUse"": ""N/A"", ""priceSegment"": ""Affordable"", ""packagingType"": ""Boxed"", ""flavourOrRecipe"": ""null"", ""applicationMethod"": ""N/A"", ""targetDemographic"": ""N/A"", ""recyclablePackaging"": ""N/A"", ""storageInstructions"": ""N/A"", ""organicCertification"": ""N/A"", ""dietaryCertifications"": ""N/A"", ""artificialPreservatives"": ""N/A""}",Cooking Paste,spoonful magic by minute khana,spoonful magic by minute khana | cooking paste,Haldiram,Cooking Paste,Cooking Paste,-1
803c1d81-2306-47a9-8eda-cd1aa18c6938,"Haldiram - Assorted Marzipan Tin, 355 Gram","{""tags"": [""Marzipan"", ""Haldiram"", ""Confectionery"", ""Gift Pack"", ""Sweets""], ""color"": ""Red"", ""scent"": ""Nutty"", ""shape"": ""Square"", ""texture"": ""Soft"", ""mainType"": ""Candy"", ""material"": ""Tin"", ""brandName"": ""Haldiram"", ""netLitres"": null, ""netVolume"": null, ""netWeight"": ""355 Grams"", ""unitCount"": null, ""packetSize"": ""Multi-Use"", ""properties"": [""resealability""], ""seasonalUse"": ""Festivals"", ""occasionType"": ""Gift Pack"", ""priceSegment"": ""Premium"", ""tasteProfile"": ""Sweet"", ""transparency"": ""Opaque"", ""culturalOrigin"": ""Indian"", ""cocoaPercentage"": null, ""applicationMethod"": ""Ready to Eat"", ""specialAttributes"": null, ""targetDemographic"": ""All Ages"", ""servingTemperature"": ""Room Temperature"", ""flavourOrIngredient"": ""Marzipan""}",Confectionery/Chocolates,assorted marzipan,assorted marzipan | confectionery chocolates,Haldiram,"Confectionery, Chocolates",Confectionery,29
803e2466-2fb3-4cde-a56b-f0daf20fdfd5,"Haldiram - Gulab Jamun, 1 Kg","{""tags"": [""Indian sweets"", ""Gulab Jamun"", ""Haldiram"", ""Dessert"", ""Traditional""], ""scent"": ""Sweet"", ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""1 kg"", ""packCount"": null, ""packetSize"": ""Multi-Use"", ""sweetsType"": ""Gulab Jamun"", ""cuisineType"": ""Indian"", ""portionSize"": ""2 pieces"", ""seasonalUse"": ""All Seasons"", ""suitableFor"": ""Vegetarians"", ""allergenInfo"": ""Contains milk products"", ""priceSegment"": ""Affordable"", ""nutritionFacts"": ""High in Sugar"", ""packageMaterial"": ""Tin"", ""flavorIngredient"": null, ""specialAttribute"": null, ""applicationMethod"": ""Ready to Eat"", ""expansionCapacity"": ""Multi-Serve"", ""servingSuggestion"": ""Serve chilled"", ""targetDemographic"": ""General Audience"", ""cookingInstructions"": ""No cooking required"", ""storageInstructions"": ""Store in a cool, dry place""}",Indian sweets,gulab jamun,gulab jamun | indian sweets,Haldiram,Indian sweets,Indian sweets,-1
80409f60-5c4b-4fe4-a0af-f58593d42110,"Haldiram - Namak Para, 400 Gram","{""tags"": [""snacks"", ""savory"", ""Haldiram"", ""Namak Para"", ""400g""], ""scent"": ""Savory"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""400 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Namak Para"", ""recycleInfo"": ""N/A"", ""seasonalUse"": ""Anytime"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""flavorProfile"": ""Savory"", ""keyIngredient"": ""N/A"", ""packagingType"": ""Box"", ""certifications"": ""N/A"", ""productionDate"": ""04 September 2019"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""India"", ""ingredientsList"": ""N/A"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,namak para,namak para | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,153
804eb17c-784b-498f-93e2-4f191d53069b,"Haldiram - Badam Pista Cookies, 250 Gram","{""tags"": [""Haldiram"", ""Cookies"", ""Almond"", ""Pista"", ""Premium"", ""Biscuits""], ""addIn"": ""Pista"", ""flavor"": null, ""weight"": ""250 g"", ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""packetSize"": ""Multi-Use"", ""biscuitType"": null, ""seasonalUse"": ""Year-Round"", ""priceSegment"": ""Premium"", ""specialClaim"": null, ""mainIngredient"": ""Almond"", ""countryOfOrigin"": ""India"", ""nutritionFeature"": null, ""productImageType"": ""Digital Mock-Up"", ""packagingMaterial"": ""Box"", ""targetDemographic"": ""General"", ""packagingTransparency"": ""Opaque"", ""packagingResealability"": ""Non-Resealable""}",Biscuits,badam pista cookies,badam pista cookies | biscuits,Haldiram,Biscuits,Biscuits,152
80f84418-c06f-4478-b188-d090424f4306,"Haldiram - Cherish - Cookie Kroon, 200 Gram","{""tags"": [""cookies"", ""snack"", ""Haldiram"", ""sweet"", ""biscuit""], ""addIn"": null, ""scent"": ""Sweet"", ""flavor"": null, ""weight"": ""200 g"", ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""packetSize"": ""Single-Use"", ""properties"": [""resealable""], ""biscuitType"": ""Cookie"", ""seasonalUse"": ""Any"", ""servingSize"": ""2 Cookies"", ""priceSegment"": ""Affordable"", ""specialClaim"": null, ""certifications"": ""FSSAI"", ""mainIngredient"": null, ""packagingShape"": ""Rectangular"", ""prominentColor"": ""Gold"", ""marketingClaims"": ""Delicious"", ""nutritionFeature"": null, ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""All Ages"", ""servingsPerContainer"": ""10""}",Biscuits,cherish cookie kroon,cherish cookie kroon | biscuits,Haldiram,Biscuits,Biscuits,166
810f1f86-0f85-4111-ba47-1d500766718d,"Haldiram - Magic Makhana Simply Salted, 80 Gram","{""tags"": [""Crunchy Snack"", ""Roasted Makhana"", ""Healthy Snack"", ""Simply Salted"", ""HALDIRAM""], ""color"": ""Yellow and Gray"", ""scent"": ""Savory"", ""flavour"": ""Simply Salted"", ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": ""N/A"", ""netWeight"": ""80 Grams"", ""snackForm"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealability""], ""specialTag"": ""Roasted"", ""productType"": ""Healthy Snack"", ""seasonalUse"": ""Year-Round"", ""servingSize"": ""N/A"", ""priceSegment"": ""Affordable"", ""countUnitEach"": ""N/A"", ""certifications"": ""N/A"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Snack"", ""nutritionalClaims"": ""High in Fiber"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""General"", ""allergenInformation"": ""N/A""}",Sweets/Snacks,magic makhana simply salted,magic makhana simply salted | sweets snacks,HALDIRAM,"Sweets, Snacks",Sweets,287
810ff28a-1b88-48e5-8da5-6a6c9da16ec0,"Haldiram - Thoda Meetha Namkeen, 900 Gram","{""tags"": [""Haldiram"", ""Namkeen"", ""Snack"", ""Savory"", ""Crunchy"", ""Sweet"", ""Indian Snacks""], ""scent"": ""Savory"", ""flavour"": ""Sweet"", ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""900 g"", ""shelfLife"": ""N/A"", ""packetSize"": ""Multi-Use"", ""consistency"": ""N/A"", ""productType"": ""Namkeen"", ""seasonalUse"": ""Year-Round"", ""servingSize"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""N/A"", ""resealability"": ""N/A"", ""storeLocation"": ""Pantry"", ""caloricContent"": ""High"", ""specialFeature"": ""N/A"", ""nutritionClaims"": ""N/A"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Cardboard"", ""targetDemographic"": ""General"", ""allergenInformation"": ""N/A""}",Sweets/Snacks,thoda meetha namkeen,thoda meetha namkeen | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,256
812282e5-80a3-4e14-97a3-e22f484d7b37,"Haldiram - Soan Papdi Cow Ghee, 400 Gram","{""tags"": [""Haldiram"", ""Soan Papdi"", ""Sweets"", ""Indian Sweets"", ""Snacks""], ""color"": ""Blue"", ""scent"": ""Sweet"", ""flavour"": ""N/A"", ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""400 g"", ""shelfLife"": ""6 months"", ""glutenFree"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""contains nuts"", ""suitable for vegetarians""], ""productType"": ""Soan Papdi"", ""seasonalUse"": ""Festivals"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""sugarContent"": ""N/A"", ""keyIngredient"": ""Almond"", ""caloricContent"": ""N/A"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to eat"", ""packagingMaterial"": ""Cardboard"", ""targetDemographic"": ""General""}",Sweets/Snacks,soan papdi cow ghee,soan papdi cow ghee | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,64
815104fe-19dd-4679-bd8b-e06df5278dfd,"Haldiram - Anjeer Dry Fruit Burfi, 400 Gram","{""tags"": [""Dry Fruits"", ""Sweet"", ""Indian Sweets"", ""Dessert"", ""Haldiram""], ""color"": ""Brown"", ""scent"": ""Sweet"", ""shape"": ""Square"", ""origin"": ""India"", ""flavour"": null, ""texture"": ""Soft"", ""dietType"": ""Vegetarian"", ""brandName"": ""Haldiram"", ""netWeight"": ""400 g"", ""packetSize"": ""Multi-Use"", ""productType"": ""Burfi"", ""seasonalUse"": ""Festivals"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""certification"": ""Hygiene Certified"", ""keyIngredient"": ""Anjeer"", ""specialFeature"": null, ""applicationMethod"": ""Ready to eat"", ""servingSuggestion"": ""As dessert"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,anjeer dry fruit burfi,anjeer dry fruit burfi | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,387
81c1f8fb-da58-4897-9946-fe814563128f,"Haldiram - Pineapple Masala, 300 Gram","{""tags"": [""dehydrated fruits"", ""pineapple"", ""snack"", ""healthy"", ""Haldiram""], ""scent"": ""Tropical"", ""flavor"": ""Spicy"", ""texture"": ""Dried"", ""brandName"": ""Haldiram"", ""comboType"": ""N/A"", ""netWeight"": ""300 Gram"", ""packCount"": ""N/A"", ""shelfLife"": ""N/A"", ""packetSize"": ""Multi-Use"", ""dietQuality"": ""N/A"", ""ingredients"": ""N/A"", ""productType"": ""Dehydrated Fruit"", ""seasonalUse"": ""All Year"", ""priceSegment"": ""Affordable"", ""packagingType"": ""Pouch"", ""certifications"": ""FSSAI"", ""healthBenefits"": ""Digestive"", ""mainIngredient"": ""Pineapple"", ""processingType"": ""N/A"", ""applicationMethod"": ""Snack"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Keep Dry""}",Dehydrated Fruits and Vegetables,pineapple masala,pineapple masala | dehydrated fruits and vegetables,Haldiram,Dehydrated Fruits and Vegetables,Dehydrated Fruits and Vegetables,177
81fb9aa1-a75c-46b1-ac1d-85d784686dbb,"Haldiram - Khatta Meetha (10% Extra), 1.1 Kg","{""tags"": [""Haldiram"", ""Khatta Meetha"", ""Snacks"", ""Indian Sweets"", ""Mixture""], ""color"": ""Golden Brown"", ""scent"": ""Sweet and Savory"", ""shape"": ""N/A"", ""volume"": ""N/A"", ""cuisine"": ""Indian"", ""flavour"": ""N/A"", ""texture"": ""Crispy"", ""brandName"": ""Haldiram"", ""netWeight"": ""1.1 Kg"", ""packetSize"": ""Multi-Use"", ""productType"": ""Mixture"", ""seasonalUse"": ""Year-Round"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""N/A"", ""dietaryClaims"": ""Vegetarian"", ""keyIngredient"": ""N/A"", ""certifications"": ""N/A"", ""specialFeature"": ""N/A"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Snack/Finger Food"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Crunchy Snack,khatta meetha extra,khatta meetha extra | crunchy snack,Haldiram,Crunchy Snack,Crunchy Snack,322
82199e98-e302-421d-ae02-73db742a0fd8,"Haldiram - Cherish Crunchy Delight, 430 Gram","{""tags"": [""Haldiram"", ""Crunchy Delight"", ""Biscuits"", ""Snacks"", ""430 Gram""], ""addIn"": null, ""scent"": null, ""flavor"": null, ""nonGmo"": null, ""weight"": ""430 g"", ""texture"": null, ""brandName"": ""Haldiram"", ""snackType"": ""Crunchy"", ""packetSize"": null, ""biscuitType"": null, ""seasonalUse"": null, ""priceSegment"": null, ""specialClaim"": null, ""packagingType"": ""Box"", ""veganFriendly"": null, ""formalOccasion"": null, ""mainIngredient"": null, ""countryOfOrigin"": null, ""kosherCertified"": null, ""nutritionFeature"": null, ""applicationMethod"": null, ""targetDemographic"": null, ""dietarySuitability"": null, ""allergenInformation"": null, ""storageInstructions"": ""Store in a cool, dry place""}",Biscuits,cherish crunchy delight,cherish crunchy delight | biscuits,Haldiram,Biscuits,Biscuits,166
822eba35-a096-4117-bc5a-43b84f01c655,"Haldiram - Dry Fruit Kachori, 500 Gram","{""tags"": [""Dry Fruit"", ""Kachori"", ""Snacks"", ""Sweet""], ""scent"": ""Nutty"", ""flavour"": null, ""nutFree"": null, ""organic"": null, ""texture"": ""Crispy"", ""brandName"": ""Haldiram"", ""netWeight"": ""500 g"", ""glutenFree"": null, ""packetSize"": ""Multi-Use"", ""productType"": ""Kachori"", ""seasonalUse"": ""All Year Round"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI approved"", ""keyIngredient"": null, ""veganFriendly"": null, ""specialFeature"": null, ""sweetnessLevel"": ""Sweet"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General Audience"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,dry fruit kachori,dry fruit kachori | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,369
8263797c-f963-4c21-af58-99116716f074,"Haldiram - Gajjak Sesame, 400 Gram","{""tags"": [""snack"", ""sweet"", ""sesame"", ""gajjak"", ""Indian sweets""], ""scent"": ""Nutty"", ""origin"": ""India"", ""flavour"": null, ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""400 g"", ""shelfLife"": ""6 months"", ""packetSize"": ""Multi-Use"", ""properties"": [""handmade"", ""high energy source""], ""consistency"": ""Solid"", ""productType"": ""Gajjak"", ""seasonalUse"": ""Festive"", ""suitableFor"": ""Vegetarians"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Sesame"", ""packagingType"": ""Box"", ""certifications"": ""FSSAI Approved"", ""specialFeature"": null, ""applicationMethod"": ""Snack"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,gajjak sesame,gajjak sesame | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,302
828d6dda-40ec-4b7d-9955-245ed24ac9d4,"Haldiram - Snac Lite Fries, 33 Gram","{""tags"": [""snacks"", ""lightly spiced"", ""Haldiram"", ""fries"", ""ready to eat"", ""affordable""], ""color"": ""Orange"", ""flavour"": ""Lightly Spiced"", ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""33 g"", ""shelfLife"": ""Long"", ""packetSize"": ""Single-Use"", ""prepMethod"": ""Ready to Eat"", ""productType"": ""Fries"", ""seasonalUse"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Fried"", ""keyIngredient"": ""Potato"", ""packagingType"": ""Packet"", ""certifications"": ""N/A"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""India"", ""dietaryPreference"": ""Vegetarian"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General""}",Crunchy Snack,snac lite fries,snac lite fries | crunchy snack,Haldiram,Crunchy Snack,Crunchy Snack,223
82901944-beb9-4c60-b11c-727781a59ffc,PUNJABI TADKA 20 GM,"{""tags"": [""Namkeen"", ""Snacks"", ""Savory"", ""Crispy"", ""Indian Snacks""], ""scent"": ""Savory"", ""region"": ""Indian"", ""flavour"": ""Masala"", ""texture"": ""Crispy"", ""category"": ""Bhujia / Namkeen"", ""brandName"": ""Haldiram's"", ""netWeight"": ""20 g"", ""packetSize"": ""Single-Use"", ""properties"": [""resealable""], ""spicyLevel"": ""Medium"", ""productForm"": ""Snack"", ""productType"": ""Punjabi Tadka"", ""seasonalUse"": ""All Year Round"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Fried"", ""certifications"": ""FSSAI"", ""applicationMethod"": ""Snack"", ""consumptionTiming"": ""Anytime"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""General"", ""dietaryRestrictions"": ""Vegetarian"", ""ingredientHighlight"": ""Wheat"", ""storageInstructions"": ""Store in a cool, dry place""}",Crunchy Snack,punjabi tadka,punjabi tadka | crunchy snack,Haldiram's,Crunchy Snack,Crunchy Snack,277
82a34020-eb75-4c19-828c-1aab0daeb513,"Haldiram - Peanuts Chilli, 150 Gram","{""tags"": [""snack"", ""peanuts"", ""chilli"", ""roasted"", ""Haldiram""], ""scent"": ""Nutty"", ""source"": ""Vegetarian"", ""flavour"": ""Chilli"", ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""150 g"", ""shelfLife"": ""6 Months"", ""packetSize"": ""Single-Use"", ""properties"": [""vegan"", ""nut free"", ""gluten free"", ""❌ resealability""], ""cuisineType"": ""Indian"", ""productType"": ""Peanut"", ""seasonalUse"": ""Any"", ""bulkPurchase"": ""Available"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Peanut"", ""specialFeature"": ""Roasted"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""As a snack on its own"", ""targetDemographic"": ""General"", ""additionalIngredients"": ""Spices"", ""packagingTransparency"": ""Opaque""}",Sweets/Snacks,peanuts chilli,peanuts chilli | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,295
82efa4cd-cf99-4c34-9288-60043fe96f47,"Haldiram - Punjabi Tadka, 205 Gram","{""tags"": [""Punjabi Tadka"", ""Haldiram"", ""Namkeen"", ""Savoury"", ""Indian Snacks"", ""Crunchy""], ""color"": ""Golden"", ""flavour"": null, ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""205 g"", ""shelfLife"": ""6 Months"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable""], ""spiceLevel"": ""Medium"", ""productType"": ""Namkeen"", ""seasonalUse"": ""All Season"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Gram Flour"", ""specialFeature"": ""Fried"", ""countryOfOrigin"": ""India"", ""marketingClaims"": ""Relish The Goodness Of Delectable Savoury Treats"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""General"", ""dietaryCertifications"": ""Vegetarian""}",Sweets/Snacks,punjabi tadka,punjabi tadka | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,276
